Lattice3x5043.csv,,,,,,,,,,,,,,,,,,,,
10,5,1,0,,,,,,,,,,,,,,,,,
0,8,0,40,8,15,18,8,31,10,24,7,21,0,7,0,0,0,0,0,0
0,0,11,8,11,14,8,19,29,0,7,22,14,8,0,0,0,0,0,0,0
0,0,0,46,36,8,10,22,30,22,22,15,22,7,7,0,0,0,0,0,0
0,0,0,8,54,39,0,8,18,0,22,18,15,7,16,0,0,0,0,0,0
0,7,11,23,8,16,15,8,8,8,11,8,7,0,0,0,0,0,0,0,0
0,0,0,42,23,30,33,8,16,7,22,0,25,7,0,0,0,7,0,0,0
0,20,22,0,11,8,41,32,18,17,15,27,16,22,7,0,0,0,0,0,0
0,70,0,24,8,18,14,28,16,16,7,13,22,14,0,0,0,0,0,0,0
0,0,28,25,0,0,19,11,31,0,0,22,8,7,0,0,0,0,0,0,0
0,0,41,0,8,26,0,30,27,25,0,7,14,24,15129,0,0,0,0,0,0
0,0,11,43,36,24,35,19,0,7,7,21,14,30,15120,0,7,0,0,0,0
0,47,11,11,0,36,8,8,21,7,15,24,14,8,0,8,0,0,0,0,0
0,0,0,16,36,22,33,33,7,15,15126,7,7,0,0,7,0,0,0,0,0
0,0,11,28,10,30,25,8,7,36,14,15120,15120,0,0,0,0,0,0,0,0
0,0,14,14,27,36,7,0,0,30,8,15,7,22,0,0,0,0,0,0,0
0,0,8,22,16,0,29,7,13,15,16,22,8,7,0,15120,7,0,0,0,0
0,0,8,30,46,61,7,8,0,41,14,15,14,0,0,0,0,0,0,0,0
0,0,0,50,11,21,30,7,7,0,15,14,8,8,8863,7,0,0,0,0,0
0,8,14,8,29,11,7,13,15,8,36,24,8,7,15120,8,8,0,0,0,0
0,0,0,27,14,16,15129,15,0,0,16,0,8,0,14,0,0,0,0,0,0
0,0,11,25,22,0,32,8,12685,18,7,7,8,33,7,0,0,0,0,0,0
0,0,23,19,15,16,27,0,16,23,14,15,31,15,16,0,0,0,0,0,0
0,17,14,19,38,18,18,8,10,14,50,8,0,8,8,8,0,0,0,0,0
0,0,0,22,8,38,19,0,10476,16,8,26,24,15,0,0,0,0,0,0,0
0,0,22,32,8,15,28,14,21,7,0,22,15,13441,0,0,7,0,0,0,0
0,0,0,69,20,0,3229,16,23,0,15,19,0,7,10,0,0,0,0,0,0
0,0,24,8,0,42,8,0,15,26,0,7,21,0,0,0,0,0,0,0,0
0,0,14,24,37,7,7,7,24,16,3190,0,14,7,0,15,0,0,0,0,0
0,0,8,39,23,15,15,16,0,21,32,16,8,15,0,0,0,0,0,0,0
0,11,0,22,0,11,54,8,15,0,7,19,7,28,0,15,0,0,0,0,0
0,0,8,11,16,35,8,10,8,16,0,17,8,11,11,0,0,0,0,0,0
0,0,0,23,23,7,7,19,16,55,8,15,7,0,21,8,7,0,0,0,0
0,0,0,0,0,7,8,14,16,7,38,8,7,0,15,14,0,0,0,0,0
0,0,14,7,22,22,25,11,8,15,14,0,8,23,0,0,7,0,0,0,0
0,77,8,31,34,11,11,30,17,26,0,36,16,0,8,0,0,0,0,0,0
0,0,0,8,0,8,0,24,0,18,23,7,0,15,0,0,0,0,0,0,0
0,0,20,16,22,21,8,0,0,15120,10,31,37,15,0,0,0,0,0,0,0
0,0,0,8,35,11,30,0,16,14,5373,16,15,7,15120,0,0,0,0,0,0
0,0,0,0,11,0,47,18,10,22,15,7,0,7,0,0,0,0,0,0,0
0,0,25,44,30,31,0,0,26,18,7,15,0,23,11510,7,0,0,0,0,0
0,0,14,46,19,8,0,0,16,23,3664,0,36,7,0,0,0,0,0,0,0
0,0,19,0,7,0,0,10,0,7,26,25,0,0,0,0,0,0,0,0,0
0,8,0,17,14,46,7,8,15,3039,1872,15,15126,22,8,0,0,0,0,0,0
0,0,0,52,8,26,0,0,32,24,7,7,18,8,8,14,0,0,0,0,0
0,0,19,38,61,0,0,11,7,16,14,7,0,0,6855,0,0,0,0,0,0
0,34,0,10,15,14,13,8,21,37,0,23,8,8,0,7,15120,0,0,0,0
0,0,49,27,49,23,22,26,8,19,12352,36,0,23,0,0,0,0,0,0,0
0,17,0,17,8,21,10,8,18,8,31,15,16,15,0,8,0,0,0,0,0
0,17,14,28,16,8,39,8,0,7,15120,22,11,7,7,0,0,0,0,0,0
0,17,0,0,0,23,8,16,7,7,22,0,21,15,0,0,8,0,0,0,0
0,0,0,59,31,15,8,10,15,8,446,3805,7,15,15,0,0,15120,0,0,0
0,0,13,20,8,0,21,8,7,17,25,29,29,7,0,0,0,0,0,0,0
0,0,34,16,41,8,16,0,0,23,7,15120,0,14,0,0,8,0,0,0,0
0,0,17,50,35,22,15,15,7,7,31,18,0,12482,15,0,0,0,0,0,0
0,0,0,0,22,52,11,0,7,8,0,23,7,7,8,0,0,0,0,0,0
0,8,0,31,25,11,7,7,7,7,18,16,13993,7,15120,14,0,0,0,0,0
0,14,17,15,0,7,16,0,8,8,47,7,16,8,7,0,0,0,0,0,0
0,0,31,30,18,32,21,8,7,15,23,16,7,14,14,7,0,0,0,0,0
0,0,0,35,0,13,26,7,15,15,7,18,15,0,7,0,0,0,0,0,0
0,0,41,0,22,32,30,19,10,16,18,8,45,14,8,0,7,8,0,0,0
0,0,11,17,58,15,18,16,8,15,31,16,14,23,0,8,7,0,0,0,0
0,0,43,8,17,8,18,19,7,16,18,14,0,7,13195,0,0,0,0,0,0
0,26,35,19,41,16,0,33,22,7,15,8,7,0,7,0,8,0,0,0,0
0,0,34,17,7,39,15,30,0,0,8,24,0,8,7,8,0,0,0,0,0
0,13,8,8,0,43,11,16,26,7,27,8,8,10177,7,0,0,0,0,0,0
0,0,0,14,0,48,16,0,14,7,8,7,0,0,8,0,0,0,0,0,0
0,0,23,11,15,22,0,10,7,0,15120,15,22,0,7,0,0,0,0,0,0
0,0,31,58,17,22,30,2103,0,36,7,24,29,21,15126,0,0,0,0,0,0
0,0,73,40,16,11,19,8,19,23,23,7,22,15,8084,8,0,0,0,0,0
0,0,23,24,21,13,15,25,16,31,0,28,8,0,0,0,0,0,0,0,0
0,0,20,20,0,11,0,0,27,15,0,7,7,15,0,0,7,0,0,0,0
0,20,0,28,29,13,7,14,16,913,0,8,8,29,0,7,8,0,0,0,0
0,0,31,76,11,10,14,30,23,8,7,23,16,16,22,0,0,0,0,0,0
0,0,42,59,8,28,22,16,22,44,15126,16,18,29,7,2469,0,0,0,0,0
0,0,17,30,36,53,31,27,8,8,15,8,0,15,0,15120,0,0,0,0,0
0,0,0,31,78,37,20,22,0,14162,8,7,21,7,0,0,0,0,0,0,0
0,0,8,18,30,0,41,0,11,0,24,15,7,14,15,7,0,0,0,0,0
0,0,43,33,11,10,7,8,15,15,15120,7,0,8,22,0,0,0,0,0,0
0,0,0,0,19,27,11,0,0,7,7,22,15,22,15,7,7,0,0,0,0
0,0,31,63,26,7,7,0,14,14,28,16,23,15,0,0,7,0,0,0,0
0,0,11,40,28,15,0,10,7,14,31,7,15,14,7,8,0,0,0,0,0
0,0,64,8,31,8,19,7,16,7,15126,16,38,8,14,0,0,0,0,0,0
0,0,40,41,42,36,11,11,0,15,16,15126,22,7,0,0,0,0,0,0,0
0,0,0,8,16,48,47,16,23,7,29,15120,28,7,7,7,0,0,0,0,0
0,0,0,15,0,7,22,7,10,26,15,8,22,0,7,0,0,0,0,0,0
0,0,0,27,11,11,8,15,24,17,22,15,8,8,7,0,0,0,0,0,0
0,22,8,0,37,10,18,7,24,7,14,0,0,14,7,7,0,0,0,0,0
0,0,31,0,63,7,13,0,0,8,37,8,7,0,7,0,0,0,0,0,0
0,0,8,7,28,17,28,14,35,18,7,22,0,29,8,0,0,0,0,0,0
0,0,0,42,25,31,42,15129,0,22,14,7,18,22,7,0,0,0,0,0,0
0,0,28,19,38,14,0,7,8,26,24,17,0,14,0,0,0,0,0,0,0
0,0,10,0,25,44,0,0,15,15,16,7,7,7,7,7,0,15120,0,0,0
0,0,48,16,20,8,28,15,25,30,7,0,7,15,0,0,0,0,0,0,0
0,0,0,45,8,34,11,23,16,7,18,7,22,0,0,23,0,0,0,0,0
0,0,48,33,15,45,18,21,15126,0,0,23,16,9806,0,0,0,7,0,0,0
0,0,28,63,7,19,7,8,19,25,15,7,14,18,8,0,0,0,0,0,0
0,0,14,49,20,20,27,0,31,15120,7,15,7,0,0,0,0,0,0,0,0
0,0,11,18,33,16,23,0,32,30,17,14,15,15,0,0,0,0,0,0,0
0,14,52,83,39,15126,22,8,0,15,15,24,0,15120,8,0,0,0,0,0,0
0,0,0,14,19,19,10,16,0,0,23,13060,8,0,0,7,0,0,0,0,0
0,0,34,0,8,17,15,38,7,7,8,3404,14,8,0,0,15120,0,0,0,0
0,8,0,37,0,15,16,16,48,8,36,25,17,22,0,0,0,0,0,0,0
0,0,39,14,8,19,57,11,24,0,8,7,0,7,0,8,0,0,0,0,0
0,0,23,11,16,0,25,16,16,0,256,15,34,0,0,0,0,0,0,0,0
0,0,45,36,15,32,0,0,16,18,7,24,16,0,14,0,0,0,0,0,0
0,26,39,8,44,30,46,8,26,14,21,8,7,22,0,0,0,0,0,0,0
0,53,0,34,29,16,16,22,18,32,15,15126,14,0,0,0,0,0,0,0,0
0,0,11,11,8,27,0,8,8,15,29,8,8,7,0,0,8,0,0,0,0
0,0,40,31,19,29,40,0,15,15,22,7,8,0,0,0,0,7,0,0,0
0,0,11,8166,16,25,21,29,8,0,15,9506,23,7,8,0,7,0,0,0,0
0,0,11,19,18,11,29,11,15,33,0,15120,15,7,15,0,0,0,0,0,0
0,0,46,16,22,40,15129,23,7,7,28,16,16,7,7,0,0,0,0,0,0
0,0,23,25,18,0,15,8,26,15,31,15126,0,0,7,0,0,0,0,0,0
0,0,16,11,26,40,38,7,22,31,37,11,0,0,8,0,7,0,0,0,0
0,11,20,8,27,17,13,8,0,16,15126,15,8,0,14,0,0,0,0,0,0
0,0,37,51,0,8,8,0,0,7,22,15,23,7,0,0,8,0,0,0,0
0,0,0,14,13,14,14,24,15120,14,7,14,36,15,0,0,0,0,0,0,0
0,0,8,45,23,25,8,28,15126,8,39,16,30,0,8,15120,0,0,0,0,0
0,25,0,0,8,8,0,7,7,0,7,7,0,14,15,0,0,0,0,0,0
0,10,11,36,8,27,16,11,8,26,679,0,0,0,8,0,0,0,0,0,0
0,0,11,34,22,43,15,22,23,14,7,34,15126,0,15120,0,0,0,0,0,0
0,0,0,21,32,25,0,7,16,0,26,15126,24,14,0,0,8,0,0,0,0
0,0,34,11,30,0,0,7,0,22,917,7,14,15,0,15120,0,0,0,0,0
0,0,63,59,8,26,16,7,19,0,7,23,25,0,7,0,0,0,0,0,0
0,0,0,30,19,17,0,14,25,8,18,15,7,7,14,0,0,0,0,0,0
0,0,0,0,23,23,10,7,7,0,8,22,8,0,14,0,8,0,0,0,0
0,0,0,10,38,0,18,8,48,10,37,31,0,15,0,0,0,0,0,0,0
0,0,17,57,44,36,16,24,35,33,30,7,29,0,0,0,0,0,0,0,0
0,29,8,55,8,8,23,18,0,7,46,8,8,7,10,8,7,0,0,0,0
0,23,8,0,11,0,19,0,8,7,17,15,15,8,0,0,0,0,0,0,0
0,0,0,59,32,17,0,11,8,8,0,7,7,0,15,7,0,0,0,0,0
38,0,14,19,34,34,36,0,33,10,21,38,7,16,15126,0,0,0,0,0,0
0,0,11,28,23,33,22,11,0,0,11,8,14,8,0,0,0,0,0,0,0
0,0,67,10,23,23,24,0,14,8,15,2839,16,7,7,0,0,0,0,0,0
0,0,34,8,0,19,35,17,23,8,21,8,8,0,7,7,0,7,0,0,0
0,0,0,8,0,0,19,24,39,10,7,21,0,0,7,8,0,0,0,0,0
0,0,28,16,15,48,40,11,7,15120,28,31,15,15,7,0,0,7,0,0,0
0,0,19,22,36,22,8,8,31,0,16,8,7,8,0,0,8114,0,0,0,0
0,0,0,0,8,7,36,0,25,39,36,26,7,7,0,7,0,0,0,0,0
0,0,30,33,35,0,18,8,0,35,7,30,8,7,7,0,0,0,0,0,0
0,0,0,39,19,39,31,0,0,25,15,0,22,22,22,0,0,0,0,0,0
0,43,52,22,22,18,5344,29,14,22,16,7,7,14,14,7,0,0,0,0,0
0,0,0,8,7,8,25,16,26,7,10,29,17,7,7,15126,0,0,0,0,0
0,0,28,38,8,8,11,18,16,15,15,29,16,21,0,0,0,0,0,0,0
0,0,0,21,11,15,8,19,36,21,8,0,0,7,0,0,0,0,0,0,0
0,0,33,41,16,35,13,8,0,34,15126,18,0,7,0,0,15126,0,0,0,0
0,0,0,31,14,7,15129,22,0,7,8,11,0,7,7,0,0,0,0,0,0
0,14,0,11,33,30,25,19,7,23,15,14,0,7,8,0,0,0,0,0,0
0,0,34,7,11,30,24,19,15,40,8,8,8,14,0,14,0,0,0,0,0
0,0,0,29,16,19,30,0,7,11,16,0,23,0,7,15126,7,0,0,0,0
0,0,0,8,28,0,0,0,23,38,23,14,16,7,0,0,7,0,0,0,0
0,0,0,27,21,16,16,15,14,35,24,35,0,16,0,0,0,0,0,0,0
0,0,0,29,8,11,0,7,8,15,10,15120,4153,7,7,7,0,0,0,0,0
0,52,28,29,14,18,8,0,7,22,25,14,7,7,0,0,0,0,0,0,0
0,0,0,31,0,37,7,65,21,25,0,23,7,5451,0,0,0,0,0,0,0
0,67,0,11,32,31,16,8,13,0,29,16,10,14,0,0,0,8,0,0,0
0,34,0,24,22,34,25,7,0,35,26,0,0,7,8,0,0,0,0,0,0
0,14,0,0,11,0,8,8,25,7,0,3298,8,0,11,0,0,0,0,0,0
0,0,0,19,13,48,7,26,8,0,8,0,0,15,0,0,0,0,0,0,0
0,38,34,51,3286,24,15120,0,16,0,22,25,7,14,0,0,0,0,0,0,0
0,26,20,26,0,0,21,11,8,14,22,0,7,8,0,16,0,0,0,0,0
0,0,45,20,17,30,27,0,7,0,7,15,8,15,0,0,8,0,0,0,0
0,0,43,8,51,14,25,7,8,0,0,0,9102,15,7,0,7,0,0,0,0
0,0,19,0,14,8,8,21,41,0,10,7,15129,14,7,0,0,0,0,0,0
0,0,0,21,8,21,8,26,32,15,0,24,15,2984,7,0,0,0,0,0,0
0,0,56,27,31,18,0,16,15,33,7,8,15120,8,7,0,8,0,0,0,0
0,0,20,28,15,24,14,38,0,14,25,21,34,0,16,7,0,0,0,0,0
0,0,11,8,11,21,7,7,23,15,24,0,8,11,0,0,0,0,0,0,0
0,0,0,0,41,16,0,40,31,29,34,0,22,15,3584,0,0,0,0,0,0
0,0,0,0,26,21,0,30,23,10,40,7,8,0,0,8,0,0,0,0,0
0,0,8,16,36,11,0,0,8,42,14,30,14,0,15,8,0,0,0,0,0
0,0,23,8,26,47,0,16,8,26,24,14047,7,0,0,7,0,0,0,0,0
0,0,34,0,29,8,0,0,18,7,0,11677,0,15,0,0,0,0,0,0,0
0,0,8,8,28,30,7,16,14,13,7,26,23,0,7,16,0,0,0,0,0
0,0,11,0,11,28,24,19,8,15,38,7,7,8,8,0,0,0,0,0,0
0,0,22,13,1117,15129,14,10,7,7,20,0,22,0,7,8,0,0,0,0,0
0,0,65,17,0,11,8,25,34,8,7,7,7,23,8,8,0,0,0,0,0
0,0,10,34,27,0,19,11,43,16,23,14,16,0,21,0,0,0,0,0,0
0,26,8,13,22,0,8,0,0,8,25,0,8,7,0,8,0,0,0,0,0
0,0,0,36,26,29,25,0,34,23,15,21,8,7,7,7,0,0,0,0,0
0,44,14,0,0,0,47,7,26,15,16,15,0,0,21,0,0,0,0,0,0
0,32,0,11,49,0,0,7,14,25,0,0,7,8,15120,0,0,0,0,0,0
0,0,37,0,27,0,0,33,8,16,21,20,7,8,0,0,0,0,0,0,0
0,0,0,58,32,8,7,8,26,15,15,16,0,14,18,0,0,0,0,0,0
0,0,34,53,30,8,16,18,17,7,7,22,0,7,7,0,0,0,0,0,0
0,0,0,79,23,28,35,8,18,15,18,15,15,7,0,0,0,0,0,0,0
77,0,22,61,36,0,19,32,18,18,30,18,7,0,15,0,0,0,0,0,0
0,0,90,31,27,0,15,0,0,7,22,14,15,16,0,0,0,0,0,0,0
0,0,8,14,21,27,10,15,7,30,14,15120,8,0,15,0,0,0,0,0,0
0,0,22,14,17,24,24,8,16,14,35,8,15,0,7,0,0,0,0,0,0
0,0,25,29,10,10,0,11,24,23,11,35,0,0,9187,15,0,0,0,0,0
0,0,23,34,24,10,8,7,8,15,44,29,21,16,15126,15120,0,0,0,0,0
0,0,31,16,0,33,16,0,0,22,0,0,0,14,14,7,7,0,0,0,0
0,0,46,20,11,25,16,8,24,15120,7,7,0,15,0,0,0,0,0,0,0
0,0,44,45,16,15,7,11,15,16,25,32,17,8,0,21,0,0,0,0,0
0,0,20,37,45,15,8,17,23,7,14,22,7,7,7,0,7,0,0,0,0
0,0,0,0,38,57,15,42,11,8,15120,3271,22,7,0,0,0,0,0,0,0
0,29,25,8,16,0,11,8,15,0,18,13,0,0,8,0,0,0,0,0,0
0,0,102,25,37,31,10,8,18,16,10,39,0,8,7,7,8,0,0,0,0
0,0,0,17,10,27,7,14,15,8,24,23,0,28,0,8,7,0,0,0,0
0,0,14,0,24,7,15,16,18,10,7,14,14,7,8,7,0,0,0,0,0
0,0,8,34,90,50,0,7,22,22,7,18,0,15,0,16,0,0,0,0,0
0,0,0,17,27,36,15,8,20,17,7,27,30,14,14,0,0,0,0,0,0
0,0,8,33,0,19,3077,8,15,8,4218,7,23,0,0,0,0,0,0,0,0
0,0,33,27,18,22,14,8,15,33,25,8,8,0,7,0,0,15120,0,0,0
0,0,31,0,24,31,8,20,39,68,22,0,15,0,0,0,0,0,0,0,0
0,0,44,36,8,26,15,0,10,0,8,22,20,0,0,7,0,0,0,0,0
0,0,68,0,54,0,24,0,16,14,8,7,20,16,0,0,0,0,0,0,0
0,0,0,26,32,8,15,0,8,14,0,24,21,53,27,14,0,0,0,0,0
0,0,16,32,0,23,0,21,19,10,26,15,15,10940,0,0,0,0,0,0,0
0,0,17,22,10,11,8,15,16,7,16,0,22,7,0,0,0,0,0,0,0
0,0,33,34,11,6149,18,16,7,8,15,7,14,0,8,0,15,0,0,0,0
0,44,39,35,26,14,8,29,22,14,17,23,14,15,7,0,0,0,0,0,0
0,0,8,30,56,19,11,0,24,15120,16,1377,10694,15,7,0,0,0,0,0,0
0,38,0,11,31,8,8,16,10,0,25,39,7,8,15,7,0,0,0,0,0
0,0,7,36,8,28,0,23,23,15,7,31,0,7,7,0,0,0,0,0,0
0,0,14,17,8,15,15,0,14,2160,23,15,30,14,0,0,0,0,0,0,0
0,0,0,28,35,11,27,18,0,45,16,0,24,0,0,8,0,0,0,0,0
