Lattice3x20172.csv,,,,,,,,,,,,,,,,,,,
10,5,1,0,,,,,,,,,,,,,,,,
0,21,55,63,75,42,64,38,12842,37215,63,59,36,40,15,60516,7,0,0,0
0,22,57,530,71,67,19,68,20601,56,53678,20504,52088,14,44,60516,0,0,0,0
0,107,71,81,106,106,45,59,46,61,93,38,29,32,60516,14,60516,60516,0,0
0,14,90,36,80,69,92,73,10631,67,43,2062,44,23,30,8,7,60516,0,0
0,14,41,49,121,56,74,60,35,79,84,32,37,44,30,0,7,60516,0,0
0,26,86,158,108,4329,41,38,40,40,68,79,28,21,0,8,60516,0,0,0
0,14,87,194,62,41,37,25,21,51,26,74,74,5772,22,60516,0,0,0,0
0,0,50,72,57,83,7,47,18,39,27,101,56,14,30356,0,0,0,0,0
0,0,117,95,60,60,53,112,55,59,46,59,17,16671,22,14,7,7,0,0
0,22,55,155,83,51,37,54,59,57,90,15116,52,30,8,23,0,0,0,0
0,8,52,149,107,77,46,55,74,96,10724,37,61,57955,7,0,0,7,0,0
0,14,53,71,76,82,72,46,61,57,60516,39,60278,21,29,60516,0,0,0,0
0,0,54,21,4426,56,78,62,54,29,51,99,81,32,4699,8,8,0,0,0
0,0,85,19,38,95,40,74,24,46,11849,81,49,4524,34364,7,7,7,0,0
0,0,126,71,48,163,44,65,75,77,36,47,67,43,15,7,7,0,0,0
0,0,51,11,45,62,50,136,72,53,79,90,49,23,0,60516,0,7,0,0
0,31,38,168,56,84,87,53,5965,46,79,37,33,53,16,23,0,0,0,0
0,66,73,101,66,119,51,60516,50,68,29,70,50,31,20110,0,0,0,0,0
0,111,80,88,96,59,42,39,49,60516,66,31,60516,91,8,0,0,0,0,0
0,0,126,60,4191,48,16,45,32,116,71,89,68,7,30,23,0,0,0,0
0,0,27,59,110,80,53,67,54,42,73,51,24,7,10,14,0,0,0,0
0,0,50,158,50,56,43,6616,25,49,46,52,16963,60516,15,7,7,0,0,0
0,73,64,41,86,62,37,56,64,109,80,71,50365,37,8,15,0,15,0,0
0,0,51,96,52,51,84,73,61,3026,29,30,42,14014,45,14,37291,0,0,0
0,30,58,119,67,76,32,19,53,46,85,71,38,60516,33,25,0,0,0,0
0,40,98,64,57,38,28,60,60516,67,44,46,16467,58435,29,15,17,0,0,0
0,76,107,94,66,78,56,60,60516,67,67,60,26063,60516,37,14,0,0,0,0
0,46,14,101,103,81,51291,42,8,41,73,95,56,2518,21,8,0,0,0,0
0,0,8,111,101,78,64,130,105,73,53,74,36,29,35,0,8,0,0,0
0,66,191,106,64,68,66,72,58,47,60,34910,41,60516,14,15,0,0,0,0
0,14,59,118,62,60,55,57,51,85,54,39,55,16168,7,14,0,0,0,0
0,63,143,42,90,128,76,58,27,60,77,89,69,23,18,30194,7,0,0,0
0,0,36,42,89,15521,64,41,62,74,52,66,61,53,0,16,0,0,0,0
0,0,0,128,117,60,30,44,55,31,69,56870,62,38,45,16,0,0,0,0
0,74,57,87,8,111,60,48,33,58,60,82,50383,35,7,60516,0,8,0,0
0,0,106,41,72,105,51,60516,32953,56,46,47,16546,60516,15,14,7,0,0,0
0,0,107,45,62,84,64,30,95,65,36,42,60516,8,28,8,7,0,0,0
0,29,27,154,37,77,75,110,105,86,83,69,29,29,7,8,0,0,0,0
0,48,60,69,9625,67,23,49,48,79,69,97,60516,58,15,3062,8,0,0,0
0,16,80,112,102,107,67,29,38,118,14982,54,45,29,26031,7,7,0,0,0
0,0,59,43,55,62,49,34,84,13794,83,53896,55,45,15471,60516,0,0,0,0
0,11,109,86,63,87,63,76,58,6088,87,60516,23,31,14,0,60516,8,0,0
0,0,70,59,81,135,51,41,62,52,85,81,53,21429,14,7,8,0,0,0
0,0,73,64,45,86,40,60,32,207,747,51,74,60516,14,8,0,0,0,0
0,17,48,128,7773,63,56,55,39,38,45,88,31,30,23,8,0,0,0,0
0,80,79,181,96,133,55,68,85,47,106,63,43,39253,60516,16,0,0,0,0
0,22,57,42,99,7906,34,48,78,54,44,48,64,23,7,16,60516,8,0,0
0,0,64,112,60,70,29,24,54,134,66,37,21,46,14,7,0,60516,0,0
0,76,31,85,59,82,77,43,74,70,89,60,568,4169,60516,0,7,0,0,0
0,0,7,30,48,87,63,18,24,8339,56983,38,40,60516,37,22,0,0,0,0
0,0,74,91,75,60,61,29,26,48,72,93,3667,35,28,14,0,0,0,0
0,0,25,110,89,53,70,100,62,45,97,31,67,15,14,60516,0,0,0,0
0,37,37,149,67,64,65,50,41,57,49,88,48,53,23,22,0,0,0,0
0,0,69,111,72,117,122,41,43,38,87,69,29,53,8,8,60516,7,0,0
0,0,25,111,132,105,55,46,87,965,73,23313,28,6214,15,60516,8,0,0,0
0,66,38,139,145,95,62,62,63,50,68,58,17,1855,23,0,8,0,0,0
0,73,11,97,105,58,31,73,33,72,7105,54,70,33,29,16,60516,0,0,0
0,8,90,115,149,98,63,70,47,69,52,45,55,6183,15,0,0,0,0,0
0,37,160,144,61,61,69,42,69,101,77,86,39,36,7,0,8,0,0,0
0,0,81,113,58,140,50,77,71,131,83,59,12648,71,21,0,16,0,0,0
0,0,94,77,110,52,58,89,78,70,3517,82,38,38,0,0,0,0,0,0
0,14,76,102,98,138,30,31,22,57,60,78,74,29,14,0,0,0,0,0
0,26,79,82,41,105,29,97,37,72,18149,68,23,30685,15,22,0,0,0,0
0,17,67,117,69,42,26,39,78,14855,60516,17321,79,18459,28,0,0,0,0,0
0,0,130,36,89,84,93,72,60,53,11436,29,66,43652,22,0,8,60516,0,0
0,0,44,44,69,110,47,60,81,47,41,77,56,60516,21,7,60516,0,0,0
0,39,8,105,59,79,81,50,78,91,82,48,10487,22,22,7,0,0,0,0
35,8,81,65,58,62,75,30,61,44,81,38,4498,29,8,30,0,0,0,0
0,16,62,146,141,61,23,42,37,52,77,51617,52,15,53,15,0,0,0,0
0,40,35,125,87,48,67,45,58,45,61,31,44,14969,50,16,7,0,0,0
0,36,79,102,118,70,26,66,84,57,93,54,60516,49132,0,0,7,0,0,0
0,11,82,59,60507,48,40,56,19981,72,1509,65,60516,24,3357,8,0,0,0,0
0,0,93,82,65,64,42,94,40,45,101,36,40,22,44,7,0,8,0,0
0,0,70,94,132,98,60,73,58,56,46,41,48,15,21,8,60516,0,0,0
0,23,94,84,137,67,65,49,93,1363,70,21,14080,2581,29,60516,7,0,0,0
0,0,93,71,102,84,74,54,67,14,48,51,37,28,38839,14,15,0,0,0
0,0,43,95,88,60516,14,97,34,95,68,11339,59,36,22,60516,7,0,0,0
0,46,81,107,85,27,32,64,30,61,60516,78,21,48,8,8,8,7,0,0
0,151,36,16,48,15356,5264,24,49,37,38,23,37,2470,36,0,7,0,0,0
0,0,92,68,123,68,94,47,15,68,88,37,53383,14,14,28,7,0,0,0
0,28,77,45,71,96,54,28,64,53,75,79,9634,15,55028,0,60516,7,0,0
0,151,77,190,139,16,48,35,855,59,10679,33,44,29,7,7,0,0,0,0
0,11,41,57,83,36,58,80,67,106,77,29,54,29584,22,22,16,0,0,0
0,0,119,87,68,69,130,41,71,48,91,105,60516,31,21,0,0,0,0,0
0,10,93,70,73,92,58727,40,4237,59,60516,60,28641,22,8,0,0,0,0,0
0,23,70,50,120,117,79,23,27,44,65,34,53,7677,60516,22,8,0,0,0
0,23,58,77,52,85,35,39,66,35,59017,55,51,37,14,8,16,7,0,0
0,0,226,52,108,66,55,68,55,63,62,72,58,60510,32,60516,7,0,0,0
0,0,103,65,49,74,23,83,49,76,60,97,51715,14,37,14,0,0,0,0
0,22,73,94,90,103,26,25,49,9085,65,21,59845,15,23,0,0,0,0,0
0,78,19,72,105,92,54,44,104,62,82,80,60504,30,15,7,0,0,0,0
0,0,45,51,66,121,82,80,79,41,52,1643,23,46,23,14,0,0,0,0
0,0,8,85,56,92,57,24,65,37,4859,7,46,43,22,23,0,8,0,0
0,38,85,223,60,142,46,25,68,48,55,23,60516,30,60516,22,8,60516,0,0
0,11,76,85,123,89,60,34,45,15610,29631,59,23,15289,52820,0,0,0,0,0
0,11,35,59,102,21,94,45,53,38,54,60,67,33,60498,7,7,0,0,0
0,0,61,64,82,12553,71,28573,39,60516,38,53,39602,30,0,15,0,0,0,0
0,14,53,142,115,79,67,82,50,57,115,52,59,22360,17139,60516,7,0,0,0
0,11,98,102,56,97,91,74,76,64,65,60516,8,36,60516,7,0,0,0,0
0,29,70,148,96,81,83,64,55,93,99,107,37,29,14,0,0,0,0,0
0,23,146,89,90,69,45,65,23,37,59,52465,60,4782,49646,7,7,0,0,0
0,0,42,72,77,79,93,39,24,67,75,64,53,17151,15,7,7,0,0,0
0,26,72,146,49,89,61,51,63,44,60516,20366,32660,46,38,15,0,0,0,0
0,55,63,93,115,53,73,52,49,32,13487,45,82,59,14,18,0,0,0,0
0,0,51,135,88,51,64,59,84,51,4577,51,60516,15,14,8,8,0,0,0
0,46,59,105,39,52,39,95,39,6220,80,46,60516,28,23,21,0,0,0,0
0,0,135,120,144,77,51,40,58,86,31178,20784,39,62,7,22,0,0,0,0
0,119,60,32,48,144,46,32,59,66,77,53,56,22,15209,0,0,0,0,0
0,0,43,39,91,41,59,89,3710,45,61,37,36,22,7,14,7,8,0,0
0,0,63,27,112,42,36,70,37,53,47,6777,29,30,31603,7,7,0,0,0
0,35,143,27,57,123,72,39,61,50,101,59,37,1008,32,60516,15,8,0,0
0,170,47,3975,64,16,71,92,43,67,95,2324,37,50,15,8,60516,8,0,0
0,17,16,152,63,49,55,37,126,90,58040,44,30,38,23,48968,15,0,0,0
0,46,42,38,98,61,48,99,40,67,31,60516,62,37,15,7,0,8,0,0
0,0,43,69,68,79,26,58,38932,27951,47,63,26621,30,21,21,7,0,0,0
0,11,87,100,133,68,35,46,18,47,1955,6436,55,29,7,22,7,0,0,0
0,0,88,164,82,80,43,73,40,86,79,31,65,66,7,38593,0,0,0,0
0,41,83,67,90,30054,38,40,58,37,56,8779,52,15,14,23,7,0,0,0
0,92,51,92,64,4891,93,16,80,48,60,82,45,48,7,0,8,0,0,0
0,8,112,125,70,88,29,43,561,4546,45,32,53,60516,60516,60516,0,0,0,0
0,20,51,139,137,53,33,46,52,52,48,40,35069,14,7,60516,0,0,0,0
0,0,55,63,86,29,71,33,6635,55,84,59522,6895,22,45,7,7,0,0,0
0,44,31,84,151,16,46,65,34,22,73,47,31,23,28,23,0,60516,0,0
0,112,161,138,126,58,77,34,57,73,82,78,43,39,21,8,0,0,0,0
149,17,19,82,84,38,28,57,26,69,117,72,43,60516,8,22,7,0,0,0
0,25,31,72,85,61,15,55,47,42,37,46,44,44206,21,60516,0,0,0,0
0,23,92,59,81,114,57,105,91,30,52,58,47,12182,60516,7,0,0,0,0
0,0,62,56,36,104,3476,59,76,107,1846,50,20287,14,51,14,0,0,0,0
0,0,59,153,68,77,55,24,71,45,28,60,62,15,45,21,0,0,0,0
0,38,22,126,163,86,81,60513,52,125,40,48,43,50,7,7,14,0,0,0
